movie_id,movie_name,year,decade,certificate,runtime_in_minutes,genre,rating,description,director,director_id,star,star_id,votes,gross_in_dollars
tt1288558,Evil Dead,2013,2010s,R,91,Horror,6.5,"Five friends head to a remote cabin, where the discovery of a Book of the Dead leads them to unwittingly summon up demons living in the nearby woods.",Fede Alvarez,/name/nm1793079/,"Jane Levy, Shiloh Fernandez, Jessica Lucas, Lou Taylor Pucci","/name/nm3994408/,/name/nm2057036/,/name/nm1140300/,/name/nm1086384/",176564,54239856
tt0387564,Saw,2004,2000s,R,103,Horror,7.6,"Two strangers awaken in a room with no recollection of how they got there, and soon discover they're pawns in a deadly game perpetrated by a notorious serial killer.",James Wan,/name/nm1490123/,"Cary Elwes, Leigh Whannell, Danny Glover, Ken Leung","/name/nm0000144/,/name/nm1191481/,/name/nm0000418/,/name/nm0504962/",428399,56000369
tt0257106,Scary Movie 2,2001,2000s,R,83,Horror,5.3,Four teens are tricked by Professor Oldman (Tim Curry) into visiting a haunted house for a school project.,Keenen Ivory Wayans,/name/nm0005540/,"Anna Faris, Marlon Wayans, Antony Acker, Mark Barrett","/name/nm0267506/,/name/nm0005541/,/name/nm0009919/,/name/nm0057221/",165050,71308997
tt1591095,Insidious,2010,2010s,PG-13,103,Horror,6.8,A family looks to prevent evil spirits from trapping their comatose child in a realm called The Further.,James Wan,/name/nm1490123/,"Patrick Wilson, Rose Byrne, Ty Simpkins, Lin Shaye","/name/nm0933940/,/name/nm0126284/,/name/nm1339223/,/name/nm0005417/",313971,54009150
tt1051906,The Invisible Man,2020,2020s,R,124,Horror,7.1,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see.",Leigh Whannell,/name/nm1191481/,"Elisabeth Moss, Oliver Jackson-Cohen, Harriet Dyer, Aldis Hodge","/name/nm0005253/,/name/nm2719825/,/name/nm2976830/,/name/nm0388038/",232647,70410000
tt7069210,The Conjuring: The Devil Made Me Do It,2021,2020s,R,112,Horror,6.3,The Warrens investigate a murder that may be linked to a demonic possession.,Michael Chaves,/name/nm1980431/,"Patrick Wilson, Vera Farmiga, Ruairi O'Connor, Sarah Catherine Hook","/name/nm0933940/,/name/nm0267812/,/name/nm4754741/,/name/nm7511512/",119597,65631050
tt0195714,Final Destination,2000,2000s,R,98,Horror,6.7,"Alex Browning is among a group of high school students readying themselves for a trip to Europe. When he suddenly has a premonition their airplane will crash, he screams to warn the others but instead he is thrown off of the plane along others, but the plane actually crashes after they get off. Weeks later one of the survivors mysteriously dies, and Alex realizes that things just got more complex.",James Wong,/name/nm0939128/,"Devon Sawa, Ali Larter, Kerr Smith, Kristen Cloke","/name/nm0001701/,/name/nm0005123/,/name/nm0005445/,/name/nm0167028/",260834,53331147
tt2184339,The Purge,2013,2010s,R,85,Horror,5.7,"A wealthy family is held hostage for harboring the target of a murderous syndicate during the Purge, a 12-hour period in which any and all crime is legal.",James DeMonaco,/name/nm0218621/,"Ethan Hawke, Lena Headey, Max Burkholder, Adelaide Kane","/name/nm0000160/,/name/nm0372176/,/name/nm1370269/,/name/nm2560043/",227662,64473115
tt0408236,Sweeney Todd: The Demon Barber of Fleet Street,2007,2000s,R,116,Horror,7.3,"The legendary tale of a barber who returns from wrongful imprisonment to 1840s London, bent on revenge for the rape and death of his wife, and resumes his trade while forming a sinister partnership with his fellow tenant, Mrs. Lovett.",Tim Burton,/name/nm0000318/,"Johnny Depp, Helena Bonham Carter, Alan Rickman, Timothy Spall","/name/nm0000136/,/name/nm0000307/,/name/nm0000614/,/name/nm0001758/",373078,52898073
tt0482606,The Strangers,2008,2000s,R,86,Horror,6.1,A young couple staying in an isolated vacation home are terrorized by three unknown assailants.,Bryan Bertino,/name/nm1052162/,"Scott Speedman, Liv Tyler, Gemma Ward, Alex Fisher","/name/nm0005454/,/name/nm0000239/,/name/nm1801841/,/name/nm2899650/",134156,52597610
tt1588173,Warm Bodies,2013,2010s,PG-13,98,Horror,6.8,"After a highly unusual zombie saves a still-living girl from an attack, the two form a relationship that sets in motion events that might transform the entire lifeless world.",Jonathan Levine,/name/nm1349522/,"Nicholas Hoult, Teresa Palmer, John Malkovich, Lio Tipton","/name/nm0396558/,/name/nm1954240/,/name/nm0000518/,/name/nm3006818/",234448,66380662
tt0758746,Friday the 13th,2009,2000s,R,97,Horror,5.5,A group of young adults visit a boarded up campsite named Crystal Lake where they soon encounter the mysterious Jason Voorhees and his deadly intentions.,Marcus Nispel,/name/nm1197971/,"Jared Padalecki, Amanda Righetti, Derek Mears, Danielle Panabaker","/name/nm0655585/,/name/nm1119462/,/name/nm0575216/,/name/nm1263939/",110393,65002019
tt1179891,My Bloody Valentine,2009,2000s,R,101,Horror,5.4,"Tom returns to his hometown on the tenth anniversary of the Valentine's night massacre that claimed the lives of 22 people. Instead of a homecoming, Tom finds himself suspected of committing the murders, and it seems like his old flame is the only one that believes he's innocent.",Patrick Lussier,/name/nm0527261/,"Jensen Ackles, Jaime King, Kerr Smith, Betsy Rue","/name/nm0010075/,/name/nm0454809/,/name/nm0005445/,/name/nm2175732/",57960,51545952
tt5308322,Happy Death Day,2017,2010s,PG-13,96,Horror,6.6,"A college student must relive the day of her murder over and over again, in a loop that will end only when she discovers her killer's identity.",Christopher Landon,/name/nm0484907/,"Jessica Rothe, Israel Broussard, Ruby Modine, Charles Aitken","/name/nm1557329/,/name/nm3441152/,/name/nm4384329/,/name/nm2531628/",147279,55683845
tt0414982,Final Destination 3,2006,2000s,R,93,Horror,5.8,"Six years after students cheated death, another teen has a premonition that she and her friends will be involved in an accident. When the vision comes true, the student and survivors deal with the repercussions of cheating the Grim Reaper.",James Wong,/name/nm0939128/,"Mary Elizabeth Winstead, Ryan Merriman, Kris Lemche, Alexz Johnson","/name/nm0935541/,/name/nm0581365/,/name/nm0501210/,/name/nm0424481/",145411,54098051
tt4786282,Lights Out,2016,2010s,PG-13,81,Horror,6.3,"Rebecca must unlock the terror behind her little brother's experiences that once tested her sanity, bringing her face to face with a supernatural spirit attached to their mother.",David F. Sandberg,/name/nm2497546/,"Teresa Palmer, Gabriel Bateman, Maria Bello, Billy Burke","/name/nm1954240/,/name/nm5145655/,/name/nm0004742/,/name/nm0121605/",132823,67268835
tt4913966,The Curse of La Llorona,2019,2010s,R,93,Horror,5.2,"Ignoring the eerie warning of a troubled mother suspected of child endangerment, a social worker and her own small kids are soon drawn into a frightening supernatural realm.",Michael Chaves,/name/nm1980431/,"Linda Cardellini, Raymond Cruz, Patricia Velasquez, Marisol Ramirez","/name/nm0004802/,/name/nm0190441/,/name/nm0892383/,/name/nm1581544/",51996,54733739
tt0373883,Halloween,2007,2000s,R,109,Horror,6,"After being committed for 15 years, Michael Myers, now a grown man and still very dangerous, escapes from the mental institution and immediately returns to Haddonfield to find his baby sister, Laurie.",Rob Zombie,/name/nm0957772/,"Scout Taylor-Compton, Malcolm McDowell, Tyler Mane, Brad Dourif","/name/nm0174021/,/name/nm0000532/,/name/nm0541932/,/name/nm0000374/",124518,58272029
tt0384806,The Amityville Horror,2005,2000s,R,90,Horror,5.9,Newlyweds are terrorized by demonic forces after moving into a large house that was the site of a grisly mass murder a year before.,Andrew Douglas,/name/nm1497918/,"Ryan Reynolds, Melissa George, Jimmy Bennett, Jesse James","/name/nm0005351/,/name/nm0313534/,/name/nm1497548/,/name/nm0416596/",113700,65233369
tt0099052,Arachnophobia,1990,1990s,PG-13,109,Horror,6.5,A species of South American killer spider hitches a lift to the U.S. in a coffin and starts to breed and kill.,Frank Marshall,/name/nm0550881/,"Jeff Daniels, Julian Sands, John Goodman, Harley Jane Kozak","/name/nm0001099/,/name/nm0001696/,/name/nm0000422/,/name/nm0468772/",71651,53208180
tt0099582,Flatliners,1990,1990s,R,115,Horror,6.5,"Five medical students experiment with ""near death"" experiences, until the dark consequences of past tragedies begin to jeopardize their lives.",Joel Schumacher,/name/nm0001708/,"Kiefer Sutherland, Kevin Bacon, Julia Roberts, William Baldwin","/name/nm0000662/,/name/nm0000102/,/name/nm0000210/,/name/nm0000287/",88872,61490000
tt0837563,Pet Sematary,2019,2010s,R,101,Horror,5.7,"Dr. Louis Creed and his wife, Rachel, relocate from Boston to rural Maine with their two young children. The couple soon discover a mysterious burial ground hidden deep in the woods near their new home.","Kevin Kölsch, Dennis Widmyer",/name/nm1556116/,"Jason Clarke, Amy Seimetz, John Lithgow, Jeté Laurence","/name/nm1552637/,/name/nm0164809/,/name/nm1541272/,/name/nm0001475/,/name/nm5503448/",93674,54724696
tt8350360,Annabelle Comes Home,2019,2010s,R,106,Horror,5.9,"While babysitting the daughter of Ed and Lorraine Warren, a teenager and her friend unknowingly awaken an evil spirit trapped in a doll.",Gary Dauberman,/name/nm2477891/,"Vera Farmiga, Patrick Wilson, Mckenna Grace, Madison Iseman","/name/nm0267812/,/name/nm0933940/,/name/nm5085683/,/name/nm5589690/",78158,74152591
tt1144884,The Final Destination,2009,2000s,R,82,Horror,5.1,A horrifying premonition saves a young man and his friends from death during a racetrack accident but terrible fates await them nonetheless.,David R. Ellis,/name/nm0254786/,"Nick Zano, Krista Allen, Andrew Fiscella, Bobby Campo","/name/nm1214657/,/name/nm0020739/,/name/nm0278767/,/name/nm2092545/",108658,66477700
tt0348836,Gothika,2003,2000s,R,98,Horror,5.8,"A depressed psychiatrist wakes up as a patient in the asylum where she worked, with no memory of why she is there or what she has done.",Mathieu Kassovitz,/name/nm0440913/,"Halle Berry, Penélope Cruz, Robert Downey Jr., Charles S. Dutton","/name/nm0000932/,/name/nm0004851/,/name/nm0000375/,/name/nm0001165/",114837,59694580
tt0327162,The Stepford Wives,2004,2000s,PG-13,93,Horror,5.3,The secret to a Stepford wife lies behind the doors of the Men's Association.,Frank Oz,/name/nm0000568/,"Nicole Kidman, Bette Midler, Matthew Broderick, Glenn Close","/name/nm0000173/,/name/nm0000541/,/name/nm0000111/,/name/nm0000335/",67389,59484742
tt5726086,Insidious: The Last Key,2018,2010s,PG-13,103,Horror,5.7,"Parapsychologist Dr. Elise Rainier faces her most fearsome and personal haunting yet, as she is drawn back to her ghostly childhood home where the terror began.",Adam Robitel,/name/nm0733263/,"Lin Shaye, Leigh Whannell, Angus Sampson, Kirk Acevedo","/name/nm0005417/,/name/nm1191481/,/name/nm0760151/,/name/nm0009716/",62424,67745330
tt0120694,Halloween H20: 20 Years Later,1998,1990s,R,86,Horror,5.8,"Laurie Strode, now the dean of a Northern California private school with an assumed name, must battle the Shape one last time, as the life of her own son hangs in the balance.",Steve Miner,/name/nm0591171/,"Jamie Lee Curtis, Josh Hartnett, Adam Arkin, Michelle Williams","/name/nm0000130/,/name/nm0001326/,/name/nm0035060/,/name/nm0931329/",77850,55041738
tt3195644,Insidious: Chapter 3,2015,2010s,PG-13,97,Horror,6.1,A prequel set before the haunting of the Lambert family that reveals how gifted psychic Elise Rainier reluctantly agrees to use her ability to contact the dead in order to help a teenage girl who has been targeted by a dangerous supernatural entity.,Leigh Whannell,/name/nm1191481/,"Dermot Mulroney, Stefanie Scott, Angus Sampson, Leigh Whannell","/name/nm0000551/,/name/nm2640887/,/name/nm0760151/,/name/nm1191481/",107305,52218558
tt0492044,The Haunting in Connecticut,2009,2000s,PG-13,92,Horror,5.8,"After a family is forced to relocate for their son's health, they begin experiencing supernatural behavior in their new home, and uncover a sinister history.",Peter Cornwell,/name/nm1433996/,"Virginia Madsen, Martin Donovan, Elias Koteas, Kyle Gallner","/name/nm0000515/,/name/nm0233027/,/name/nm0000480/,/name/nm0973177/",63080,55389516
tt2109184,Paranormal Activity 4,2012,2010s,R,88,Horror,4.6,"It has been five years since the disappearance of Katie and Hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in.","Henry Joost, Ariel Schulman",/name/nm1160962/,"Stephen Dunham, Katie Featherston, Matt Shively, Brendon Eggertsen","/name/nm1413364/,/name/nm0242295/,/name/nm2209370/,/name/nm2397866/,/name/nm3293813/",67672,53921300
tt0111742,Wolf,1994,1990s,R,125,Horror,6.2,Publisher Will Randall becomes a demon wolf and has to fight to keep his job.,Mike Nichols,/name/nm0001566/,"Jack Nicholson, Michelle Pfeiffer, James Spader, Kate Nelligan","/name/nm0000197/,/name/nm0000201/,/name/nm0000652/,/name/nm0625075/",57659,65012000
tt0382077,Hide and Seek,2005,2000s,R,101,Horror,5.9,"As a widower tries to piece together his life in the wake of his wife's suicide, his daughter finds solace, at first, in her imaginary friend.",John Polson,/name/nm0689852/,"Robert De Niro, Dakota Fanning, Famke Janssen, Elisabeth Shue","/name/nm0000134/,/name/nm0266824/,/name/nm0000463/,/name/nm0000223/",86474,51100486
tt1204977,Ouija,2014,2010s,PG-13,89,Horror,4.5,A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.,Stiles White,/name/nm0925482/,"Olivia Cooke, Ana Coto, Daren Kagasoff, Bianca A. Santos","/name/nm4972453/,/name/nm4519628/,/name/nm2973326/,/name/nm5291376/",54019,50856010
tt0145531,Stigmata,1999,1990s,R,103,Horror,6.2,"When a young woman becomes afflicted by stigmata, a priest is sent to investigate her case, which may have severe ramifications for his faith and for the Catholic Church itself.",Rupert Wainwright,/name/nm0906548/,"Patricia Arquette, Gabriel Byrne, Jonathan Pryce, Nia Long","/name/nm0000099/,/name/nm0000321/,/name/nm0000596/,/name/nm0000505/",69714,50046268
tt0375210,White Noise,2005,2000s,PG-13,101,Horror,5.5,An architect's desire to speak with his wife from beyond the grave becomes an obsession with supernatural repercussions.,Geoffrey Sax,/name/nm0768249/,"Michael Keaton, Deborah Kara Unger, Ian McNeice, Chandra West","/name/nm0000474/,/name/nm0000679/,/name/nm0573862/,/name/nm0921979/",49648,56386759
tt5325452,Boo! A Madea Halloween,2016,2010s,PG-13,103,Horror,4.6,"Madea lands in the midst of mayhem when she spends a haunted Halloween fending off killers, paranormal poltergeists, ghosts, ghouls, and zombies while keeping a watchful eye on her wild teenage great-niece.",Tyler Perry,/name/nm1347153/,"Tyler Perry, Cassi Davis, Patrice Lovely, Yousef Erakat","/name/nm1347153/,/name/nm0204322/,/name/nm4776479/,/name/nm6257719/",8851,73206343
tt1560985,The Devil Inside,2012,2010s,R,83,Horror,4.2,"In Italy, a woman becomes involved in a series of unauthorized exorcisms during her mission to discover what happened to her mother, who allegedly murdered three people during her own exorcism.",William Brent Bell,/name/nm0068587/,"Fernanda Andrade, Simon Quarterman, Evan Helmuth, Ionut Grama","/name/nm1223326/,/name/nm0702945/,/name/nm1069312/,/name/nm3209537/",36458,53261944
tt0482571,The Prestige,2006,2000s,PG-13,130,Mystery,8.5,"After a tragic accident, two stage magicians in 1890s London engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other.",Christopher Nolan,/name/nm0634240/,"Christian Bale, Hugh Jackman, Scarlett Johansson, Michael Caine","/name/nm0000288/,/name/nm0413168/,/name/nm0424060/,/name/nm0000323/",1344449,53089891
tt0120663,Eyes Wide Shut,1999,1990s,R,159,Mystery,7.5,"A Manhattan doctor embarks on a bizarre, night-long odyssey after his wife's admission of unfulfilled longing.",Stanley Kubrick,/name/nm0000040/,"Tom Cruise, Nicole Kidman, Todd Field, Sydney Pollack","/name/nm0000129/,/name/nm0000173/,/name/nm0276062/,/name/nm0001628/",348395,55691208
tt0783233,Atonement,2007,2000s,R,123,Mystery,7.8,Thirteen-year-old fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.,Joe Wright,/name/nm0942504/,"Keira Knightley, James McAvoy, Brenda Blethyn, Saoirse Ronan","/name/nm0461136/,/name/nm0564215/,/name/nm0000950/,/name/nm1519680/",283226,50927067
tt0118971,The Devil's Advocate,1997,1990s,R,144,Mystery,7.5,An exceptionally-adept Florida lawyer is offered a job at a high-end New York City law firm with a high-end boss--the biggest opportunity of his career to date.,Taylor Hackford,/name/nm0000431/,"Keanu Reeves, Al Pacino, Charlize Theron, Jeffrey Jones","/name/nm0000206/,/name/nm0000199/,/name/nm0000234/,/name/nm0000470/",377787,60984028
tt0114746,12 Monkeys,1995,1990s,R,129,Mystery,8,"In a future world devastated by disease, a convict is sent back in time to gather information about the man-made virus that wiped out most of the human population on the planet.",Terry Gilliam,/name/nm0000416/,"Bruce Willis, Madeleine Stowe, Brad Pitt, Joseph Melito","/name/nm0000246/,/name/nm0000656/,/name/nm0000093/,/name/nm0577828/",623501,57141459
tt0309698,Identity,2003,2000s,R,90,Mystery,7.3,"Stranded at a desolate Nevada motel during a nasty rain storm, ten strangers become acquainted with each other when they realize that they're being killed off one by one.",James Mangold,/name/nm0003506/,"John Cusack, Ray Liotta, Amanda Peet, John Hawkes","/name/nm0000131/,/name/nm0000501/,/name/nm0001605/,/name/nm0370035/",253155,52159536
tt0278504,Insomnia,2002,2000s,R,118,Mystery,7.2,Two Los Angeles homicide detectives are dispatched to a northern town where the sun doesn't set to investigate the methodical murder of a local teen.,Christopher Nolan,/name/nm0634240/,"Al Pacino, Robin Williams, Hilary Swank, Martin Donovan","/name/nm0000199/,/name/nm0000245/,/name/nm0005476/,/name/nm0233027/",299477,67355513
tt1327194,The Lucky One,2012,2010s,PG-13,101,Mystery,6.4,A Marine travels to Louisiana after serving three tours in Iraq and searches for the unknown woman he believes was his good luck charm during the war.,Scott Hicks,/name/nm0382956/,"Zac Efron, Taylor Schilling, Blythe Danner, Riley Thomas Stewart","/name/nm1374980/,/name/nm2279940/,/name/nm0001100/,/name/nm2546716/",110256,60457138
tt0260866,Don't Say a Word,2001,2000s,R,113,Mystery,6.3,"When the daughter of a psychiatrist is kidnapped, he's horrified to discover that the abductors' demand is that he break through to a post traumatic stress disorder suffering young woman who knows a secret...",Gary Fleder,/name/nm0001219/,"Michael Douglas, Sean Bean, Brittany Murphy, Skye McCole Bartusiak","/name/nm0000140/,/name/nm0000293/,/name/nm0005261/,/name/nm0566084/",54491,55001642
tt0272152,K-PAX,2001,2000s,PG-13,120,Mystery,7.4,"PROT is a patient at a mental hospital who claims to be from a faraway planet named K-PAX. His psychiatrist tries to help him, only to begin to doubt his own explanations.",Iain Softley,/name/nm0812200/,"Kevin Spacey, Jeff Bridges, Mary McCormack, Alfre Woodard","/name/nm0000228/,/name/nm0000313/,/name/nm0005203/,/name/nm0005569/",186436,50338485
tt0368008,The Manchurian Candidate,2004,2000s,R,129,Mystery,6.6,"In the midst of the Gulf War, soldiers are kidnapped and brainwashed for sinister purposes.",Jonathan Demme,/name/nm0001129/,"Denzel Washington, Liev Schreiber, Meryl Streep, Kimberly Elise","/name/nm0000243/,/name/nm0000630/,/name/nm0000658/,/name/nm0253708/",112414,65955630
tt0356618,The Forgotten,2004,2000s,PG-13,91,Mystery,5.8,"After being told that their children never existed, a man and woman soon discover there is a much bigger enemy at work.",Joseph Ruben,/name/nm0747849/,"Julianne Moore, Dominic West, Christopher Kovaleski, Matthew Pleszewicz","/name/nm0000194/,/name/nm0922035/,/name/nm1468254/,/name/nm1721039/",66879,66641205
tt0108185,Sommersby,1993,1990s,PG-13,114,Mystery,6.2,"A farmer returns home from the Civil War, but his wife begins to suspect that the man is an impostor.",Jon Amiel,/name/nm0000750/,"Richard Gere, Jodie Foster, Lanny Flaherty, Wendell Wellman","/name/nm0000152/,/name/nm0000149/,/name/nm0280890/,/name/nm0920073/",22294,50081992
tt14109724,Ticket to Paradise,2022,2020s,PG-13,104,Romance,6.2,A divorced couple teams up and travels to Bali to stop their daughter from making the same mistake they think they made 25 years ago.,Ol Parker,/name/nm0662530/,"George Clooney, Sean Lynch, Julia Roberts, Arielle Carver-O'Neill","/name/nm0000123/,/name/nm1116918/,/name/nm0000210/,/name/nm4687524/",42792,68275985
tt1758830,This Is 40,2012,2010s,R,134,Romance,6.2,"Pete and Debbie are both about to turn 40, their kids hate each other, both of their businesses are failing, they're on the verge of losing their house, and their relationship is threatening to fall apart.",Judd Apatow,/name/nm0031976/,"Paul Rudd, Leslie Mann, Maude Apatow, Iris Apatow","/name/nm0748620/,/name/nm0005182/,/name/nm2654829/,/name/nm2957717/",144749,67544505
tt0112697,Clueless,1995,1990s,PG-13,97,Romance,6.9,"Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other.",Amy Heckerling,/name/nm0002132/,"Alicia Silverstone, Stacey Dash, Brittany Murphy, Paul Rudd","/name/nm0000224/,/name/nm0001107/,/name/nm0005261/,/name/nm0748620/",225628,56631572
tt1981677,Pitch Perfect,2012,2010s,PG-13,112,Romance,7.1,"Beca, a freshman at Barden University, is cajoled into joining The Bellas, her school's all-girls singing group. Injecting some much needed energy into their repertoire, The Bellas take on their male rivals in a campus competition.",Jason Moore,/name/nm0601337/,"Anna Kendrick, Brittany Snow, Rebel Wilson, Anna Camp","/name/nm0447695/,/name/nm0811242/,/name/nm2313103/,/name/nm2319871/",311961,65001093
tt0118799,Life Is Beautiful,1997,1990s,PG-13,116,Romance,8.6,"When an open-minded Jewish waiter and his son become victims of the Holocaust, he uses a perfect mixture of will, humor, and imagination to protect his son from the dangers around their camp.",Roberto Benigni,/name/nm0000905/,"Roberto Benigni, Nicoletta Braschi, Giorgio Cantarini, Giustino Durano","/name/nm0000905/,/name/nm0000971/,/name/nm0134493/,/name/nm0243842/",703554,57598247
tt2674426,Me Before You,2016,2010s,PG-13,106,Romance,7.4,A girl in a small town forms an unlikely bond with a recently-paralyzed man she's taking care of.,Thea Sharrock,/name/nm4824763/,"Emilia Clarke, Sam Claflin, Janet McTeer, Charles Dance","/name/nm3592338/,/name/nm3510471/,/name/nm0005216/,/name/nm0001097/",261619,56245075
tt1632708,Friends with Benefits,2011,2010s,R,109,Romance,6.5,"A young man and woman decide to take their friendship to the next level without becoming a couple, but soon discover that adding sex only leads to complications.",Will Gluck,/name/nm0323239/,"Mila Kunis, Justin Timberlake, Patricia Clarkson, Jenna Elfman","/name/nm0005109/,/name/nm0005493/,/name/nm0165101/,/name/nm0001184/",376123,55802754
tt0314331,Love Actually,2003,2000s,R,135,Romance,7.6,"Follows the lives of eight very different couples in dealing with their love lives in various loosely interrelated tales all set during a frantic month before Christmas in London, England.",Richard Curtis,/name/nm0193485/,"Hugh Grant, Martine McCutcheon, Liam Neeson, Laura Linney","/name/nm0000424/,/name/nm0567356/,/name/nm0000553/,/name/nm0001473/",501049,59696144
tt0800039,Forgetting Sarah Marshall,2008,2000s,R,111,Romance,7.1,"Devastated Peter takes a Hawaiian vacation in order to deal with the recent break-up with his TV star girlfriend, Sarah. Little does he know, Sarah's traveling to the same resort as her ex - and she's bringing along her new boyfriend.",Nicholas Stoller,/name/nm0831557/,"Kristen Bell, Jason Segel, Paul Rudd, Mila Kunis","/name/nm0068338/,/name/nm0781981/,/name/nm0748620/,/name/nm0005109/",289934,63172463
tt0151738,Never Been Kissed,1999,1990s,PG-13,107,Romance,6,A newspaper reporter enrolls in high school as part of research for a story.,Raja Gosnell,/name/nm0331532/,"Drew Barrymore, David Arquette, Michael Vartan, Molly Shannon","/name/nm0000106/,/name/nm0000274/,/name/nm0890232/,/name/nm0788340/",93264,55474756
tt0203009,Moulin Rouge!,2001,2000s,PG-13,127,Romance,7.6,A poor Bohemian poet in 1890s Paris falls for a beautiful courtesan and nightclub star coveted by a jealous duke.,Baz Luhrmann,/name/nm0525303/,"Nicole Kidman, Ewan McGregor, John Leguizamo, Jim Broadbent","/name/nm0000173/,/name/nm0000191/,/name/nm0000491/,/name/nm0000980/",289145,57386607
tt0250797,Unfaithful,2002,2000s,R,124,Romance,6.7,A New York suburban couple's marriage goes dangerously awry when the wife indulges in an adulterous fling.,Adrian Lyne,/name/nm0001490/,"Richard Gere, Diane Lane, Olivier Martinez, Erik Per Sullivan","/name/nm0000152/,/name/nm0000178/,/name/nm0553648/,/name/nm0838059/",91884,52801000
tt1282140,Easy A,2010,2010s,PG-13,92,Romance,7,A clean-cut high school student relies on the school's rumor mill to advance her social and financial standing.,Will Gluck,/name/nm0323239/,"Emma Stone, Amanda Bynes, Penn Badgley, Dan Byrd","/name/nm1297015/,/name/nm0004789/,/name/nm0046112/,/name/nm0126004/",397339,58401464
tt0293508,The Phantom of the Opera,2004,2000s,PG-13,143,Romance,7.2,A young soprano becomes the obsession of a disfigured and murderous musical genius who lives beneath the Paris Opéra House.,Joel Schumacher,/name/nm0001708/,"Gerard Butler, Emmy Rossum, Patrick Wilson, Miranda Richardson","/name/nm0124930/,/name/nm0002536/,/name/nm0933940/,/name/nm0001669/",125442,51268815
tt1411238,No Strings Attached,2011,2010s,R,108,Romance,6.2,"A guy and girl try to keep their relationship strictly physical, but it's not long before they learn that they want something more.",Ivan Reitman,/name/nm0718645/,"Natalie Portman, Ashton Kutcher, Kevin Kline, Cary Elwes","/name/nm0000204/,/name/nm0005110/,/name/nm0000177/,/name/nm0000144/",234703,70662220
tt0204946,Bring It On,2000,2000s,PG-13,98,Romance,6.1,A champion high school cheerleading squad discovers its previous captain stole all their best routines from an inner-city school and must scramble to compete at this year's championships.,Peyton Reed,/name/nm0715636/,"Kirsten Dunst, Eliza Dushku, Jesse Bradford, Gabrielle Union","/name/nm0000379/,/name/nm0244630/,/name/nm0103038/,/name/nm0005517/",99064,68379000
tt0200550,Coyote Ugly,2000,2000s,PG-13,100,Romance,5.7,"Aspiring songwriter Violet Sanford, after getting a job at a women-run NYC bar that teases its male patrons, comes out of her shell.",David McNally,/name/nm0573589/,"Piper Perabo, Adam Garcia, John Goodman, Maria Bello","/name/nm0005305/,/name/nm0305081/,/name/nm0000422/,/name/nm0004742/",117118,60786269
tt0160862,She's All That,1999,1990s,PG-13,95,Romance,5.9,A high school jock makes a bet that he can turn an unattractive girl into the school's prom queen.,Robert Iscove,/name/nm0410769/,"Freddie Prinze Jr., Rachael Leigh Cook, Matthew Lillard, Paul Walker","/name/nm0005327/,/name/nm0000337/,/name/nm0000498/,/name/nm0908094/",98511,63366989
tt1155056,"I Love You, Man",2009,2000s,R,105,Romance,7,"Friendless Peter Klaven goes on a series of man-dates to find a Best Man for his wedding. But, when his insta-bond with his new B.F.F. puts a strain on his relationship with his fiancée, can the trio learn to live happily ever after?",John Hamburg,/name/nm0357453/,"Paul Rudd, Jason Segel, Rashida Jones, Sarah Burns","/name/nm0748620/,/name/nm0781981/,/name/nm0429069/,/name/nm1901220/",209948,71440011
tt0090329,Witness,1985,1980s,R,112,Romance,7.4,"When a young Amish boy is sole witness to a murder while visiting Philadelphia with his mother, police detective John Book tries to protect the boy until an attempt on Book's life forces him into hiding in Amish country.",Peter Weir,/name/nm0001837/,"Harrison Ford, Kelly McGillis, Lukas Haas, Josef Sommer","/name/nm0000148/,/name/nm0000534/,/name/nm0001305/,/name/nm0813977/",98199,68706993
tt0139699,Varsity Blues,1999,1990s,R,106,Romance,6.5,A back-up quarterback is chosen to lead a Texas football team to victory after the star quarterback is injured.,Brian Robbins,/name/nm0005367/,"James Van Der Beek, Jon Voight, Paul Walker, Ron Lester","/name/nm0004735/,/name/nm0000685/,/name/nm0908094/,/name/nm0504516/",47132,52885587
tt0110322,Legends of the Fall,1994,1990s,R,133,Romance,7.5,"In the early 1900s, three brothers and their father living in the remote wilderness of Montana are affected by betrayal, history, love, nature, and war.",Edward Zwick,/name/nm0001880/,"Brad Pitt, Anthony Hopkins, Aidan Quinn, Julia Ormond","/name/nm0000093/,/name/nm0000164/,/name/nm0001644/,/name/nm0000566/",171153,66638883
