movie_id,movie_name,year,certificate,runtime_in_minutes,genre,rating,description,director,director_id,star,star_id,votes,gross_in_dollars
tt4196776,Jason Bourne,2016,PG-13,123,Data/Imdb/Action,6.6,The CIA's most dangerous former operative is drawn out of hiding to uncover more explosive truths about his past.,Paul Greengrass,/name/nm0339030/,"Matt Damon, Tommy Lee Jones, Alicia Vikander, Vincent Cassel","/name/nm0000354/,/name/nm0000169/,/name/nm2539953/,/name/nm0001993/",230803,162434410
tt0096409,Walker,1987,R,94,Data/Imdb/Biography,6.6,"An unconventional retelling of the life of William Walker, a 19th century American mercenary leader who became the president of Nicaragua.",Alex Cox,/name/nm0007182/,"Ed Harris, Richard Masur, Rene Auberjonois, Keith Szarabajka","/name/nm0000438/,/name/nm0557956/,/name/nm0041281/,/name/nm0843775/",4005,257043
tt0099155,Bloodfist II,1990,R,85,Data/Imdb/Action,4.8,"Kickboxing champion Jake Raye thought his fighting days were over, until a call from an old friend draws him to the Far East and into the hands of a madman. This time Jake's fighting for his life!",Andy Blumenthal,/name/nm1223105/,"Don Wilson, Rina Reyes, Joe Mari Avellana, Robert Marius","/name/nm0933310/,/name/nm0721402/,/name/nm0042884/,/name/nm0546176/",732,1292323
tt2644800,Hôtel Normandy,2013,NA,97,Data/Imdb/Romance,4.7,"When two people who no longer believe in love find each other, nothing can get in the way of their blossoming romance - except for a playful farce of miscues, meddling, and mistaken identity.",Charles Nemes,/name/nm0625896/,"Eric Elmosnino, Héléna Noguerra, Ary Abittan, Frédérique Bel","/name/nm0255475/,/name/nm1159895/,/name/nm2987278/,/name/nm1078628/",315,4640
tt1884457,The Package,2012,R,95,Data/Imdb/Action,4.9,A courier for a local crime lord must deliver a mysterious package while being chased by a horde of unusual gangsters.,Jesse V. Johnson,/name/nm0425364/,"Steve Austin, Dolph Lundgren, Eric Keenleyside, Mike Dopud","/name/nm0042524/,/name/nm0000185/,/name/nm0444776/,/name/nm0233304/",4260,1469
tt1781922,No Escape,2015,R,103,Data/Imdb/Action,6.7,"In their new overseas house, an American family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape from an environment where foreigners are being immediately executed.",John Erick Dowdle,/name/nm0235719/,"Lake Bell, Pierce Brosnan, Owen Wilson, Thanawut Ketsaro","/name/nm1128572/,/name/nm0000112/,/name/nm0005562/,/name/nm4158922/",88022,27285953
tt2381941,Focus,2015,R,105,Data/Imdb/Crime,6.6,"In the midst of veteran con man Nicky's latest scheme, a woman from his past - now an accomplished femme fatale - shows up and throws his plans for a loop.","Glenn Ficarra, John Requa",/name/nm0275629/,"Will Smith, Margot Robbie, Rodrigo Santoro, Adrian Martinez","/name/nm0720135/,/name/nm0000226/,/name/nm3053338/,/name/nm0763928/,/name/nm0553440/",253949,53862963
tt1667307,Damsels in Distress,2011,PG-13,99,Data/Imdb/Romance,5.8,"A trio of girls set out to change the male-dominated environment of the Seven Oaks college campus, and to rescue their fellow students from depression, grunge and low standards of every kind.",Whit Stillman,/name/nm0001775/,"Greta Gerwig, Adam Brody, Lio Tipton, Megalyn Echikunwoke","/name/nm1950086/,/name/nm0111013/,/name/nm3006818/,/name/nm0248461/",9693,1007535
tt0125664,Man on the Moon,1999,R,118,Data/Imdb/Biography,7.4,The life and career of legendary comedian Andy Kaufman.,Milos Forman,/name/nm0001232/,"Jim Carrey, Danny DeVito, Gerry Becker, Greyson Erik Pendry","/name/nm0000120/,/name/nm0000362/,/name/nm0065418/,/name/nm0671761/",133133,34580635
tt0167203,I Dreamed of Africa,2000,PG-13,114,Data/Imdb/Adventure,5.5,"A bored Italian socialite (Kim Basinger) abandons her jet-set lifestyle for the rigors and rewards of rural Kenya in this true story, based on the best-selling memoir by Kuki Gallmann. Directed by Hugh Hudson (Chariots of Fire).",Hugh Hudson,/name/nm0399853/,"Kim Basinger, Vincent Perez, Liam Aiken, Garrett Strommen","/name/nm0000107/,/name/nm0001641/,/name/nm0014582/,/name/nm0834925/",4728,6543194
tt1924396,The Best Offer,2013,R,131,Data/Imdb/Crime,7.8,A lonely art expert working for a mysterious and reclusive heiress finds not only her art worth examining.,Giuseppe Tornatore,/name/nm0868153/,"Geoffrey Rush, Jim Sturgess, Sylvia Hoeks, Donald Sutherland","/name/nm0001691/,/name/nm0836343/,/name/nm1679778/,/name/nm0000661/",121589,85433
tt5516328,Ghost Stories,2017,Not Rated,98,Data/Imdb/Horror,6.4,"After receiving a file with details of three unexplained cases of apparitions, skeptical professor Phillip Goodman embarks on a terrifying trip.","Jeremy Dyson, Andy Nyman",/name/nm0246037/,"Samuel Bottomley, Deborah Wastell, Amy Doyle, Daniel Hill","/name/nm0638762/,/name/nm3890987/,/name/nm8609670/,/name/nm7963775/,/name/nm0384164/",35220,135095
tt1704573,Bernie,2011,PG-13,104,Data/Imdb/Biography,6.8,"In small-town Texas, an affable mortician strikes up a friendship with a wealthy widow, though when she starts to become controlling, he goes to great lengths to separate himself from her grasp.",Richard Linklater,/name/nm0000500/,"Jack Black, Shirley MacLaine, Matthew McConaughey, Brady Coleman","/name/nm0085312/,/name/nm0000511/,/name/nm0000190/,/name/nm0170952/",61291,9203192
tt0445620,Paradise Now,2005,PG-13,91,Data/Imdb/Crime,7.4,Two childhood friends are recruited for a suicide bombing in Tel Aviv.,Hany Abu-Assad,/name/nm0009463/,"Kais Nashif, Ali Suliman, Lubna Azabal, Hamza Abu-Aiaash","/name/nm1845700/,/name/nm1846124/,/name/nm0044073/,/name/nm2351360/",23468,1452402
tt0049578,The Opposite Sex,1956,Not Rated,117,Data/Imdb/Romance,6.1,"Shortly after their 10th wedding anniversary, New York City theater producer Steven Hilliard (Leslie Nielsen) and his wife, former popular radio singer Kay Ashley Hilliard (June Allyson), ...                See full summary »",David Miller,/name/nm0588183/,"June Allyson, Joan Collins, Dolores Gray, Ann Sheridan","/name/nm0000742/,/name/nm0001058/,/name/nm0336576/,/name/nm0792130/",1737,6016800
tt0060802,Closely Watched Trains,1966,Not Rated,92,Data/Imdb/Romance,7.6,An apprentice train dispatcher at a village station seeks his first sexual encounter and becomes despondent when he is unable to perform.,Jirí Menzel,/name/nm0579954/,"Václav Neckár, Josef Somr, Vlastimil Brodský, Vladimír Valenta","/name/nm0623948/,/name/nm0814162/,/name/nm0111003/,/name/nm0884044/",13093,3270000
tt0232083,Nightcap,2000,Not Rated,101,Data/Imdb/Crime,6.6,"In Lausanne, the aspirant pianist Jeanne Pollet has lunch with her mother Louise Pollet, her boyfriend Axel and his mother. Lenna leans that when she was born, a nurse had mistakenly told ...                See full summary »",Claude Chabrol,/name/nm0001031/,"Isabelle Huppert, Jacques Dutronc, Anna Mouglalis, Rodolphe Pauly","/name/nm0001376/,/name/nm0244850/,/name/nm0609662/,/name/nm0667416/",5672,443238
tt0367097,Straight-Jacket,2004,TV-MA,96,Data/Imdb/Romance,6.5,"In 1950's Hollywood, movie star Guy Stone must marry a studio secretary in order to conceal his homosexuality. Sally has no idea her marriage is a sham, though, and turns Guy's life upside-down. Then he falls in love.",Richard Day,/name/nm0206556/,"Matt Letscher, Carrie Preston, Adam Greer, Veronica Cartwright","/name/nm0504762/,/name/nm0696387/,/name/nm1377079/,/name/nm0001021/",844,45463
tt0486946,Wild Hogs,2007,PG-13,100,Data/Imdb/Action,5.8,"A group of suburban biker wannabes looking for adventure hit the open road, but get more than they bargained for when they encounter a New Mexico gang called the Del Fuegos.",Walt Becker,/name/nm0065608/,"Tim Allen, Martin Lawrence, John Travolta, William H. Macy","/name/nm0000741/,/name/nm0001454/,/name/nm0000237/,/name/nm0000513/",120180,168273550
tt0109707,Ed Wood,1994,R,127,Data/Imdb/Biography,7.8,"Ambitious but troubled movie director Edward D. Wood Jr. tries his best to fulfill his dreams, despite his lack of talent.",Tim Burton,/name/nm0000318/,"Johnny Depp, Martin Landau, Sarah Jessica Parker, Patricia Arquette","/name/nm0000136/,/name/nm0001445/,/name/nm0000572/,/name/nm0000099/",178629,5887457
tt0116404,Get on the Bus,1996,R,120,Data/Imdb/Adventure,6.9,"A disparate group of African-American men travel by bus to Washington, DC for the Million Man March.",Spike Lee,/name/nm0000490/,"Ossie Davis, Charles S. Dutton, Andre Braugher, Richard Belzer","/name/nm0001115/,/name/nm0001165/,/name/nm0105672/,/name/nm0001938/",5814,5731103
tt0057128,The Haunted Palace,1963,Not Rated,87,Data/Imdb/Horror,6.7,Charles Dexter Ward arrives at a small village to visit the house he inherited from his ancestor who died there 100 years ago.,Roger Corman,/name/nm0000339/,"Vincent Price, Debra Paget, Lon Chaney Jr., Frank Maxwell","/name/nm0001637/,/name/nm0656428/,/name/nm0001033/,/name/nm0561702/",7642,2616000
tt0181739,Osmosis Jones,2001,PG,95,Data/Imdb/Action,6.3,"A policeman white blood cell, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, Frank.","Bobby Farrelly, Peter Farrelly",/name/nm0125803/,"Laurence Fishburne, Chris Rock, David Hyde Pierce, Brandy Norwood","/name/nm0268380/,/name/nm0000401/,/name/nm0001674/,/name/nm0001383/,/name/nm0005275/",36917,13596911
tt0106438,Blue,1993,Not Rated,79,Data/Imdb/Biography,7.3,"In his final-and most daring-cinematic statement, Jarman the romantic meets Jarman the iconoclast in a lush soundscape pulsing against a purely blue screen, laying bare his physical and spiritual state.",Derek Jarman,/name/nm0418746/,"Derek Jarman, Tilda Swinton, John Quentin, Nigel Terry","/name/nm0418746/,/name/nm0842770/,/name/nm0703231/,/name/nm0856050/",2400,1718328
tt0104797,Malcolm X,1992,PG-13,202,Data/Imdb/Biography,7.7,"Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam.",Spike Lee,/name/nm0000490/,"Denzel Washington, Angela Bassett, Delroy Lindo, Spike Lee","/name/nm0000243/,/name/nm0000291/,/name/nm0005148/,/name/nm0000490/",97027,48169908
tt0097138,Cyborg,1989,R,86,Data/Imdb/Action,5,A martial artist hunts a killer in a plague-infested urban dump of the future.,Albert Pyun,/name/nm0089502/,"Jean-Claude Van Damme, Deborah Richter, Vincent Klyn, Alex Daniels","/name/nm0000241/,/name/nm0725223/,/name/nm0460288/,/name/nm0199830/",32278,10166459
tt7262882,Master Z: The Ip Man Legacy,2018,Not Rated,107,Data/Imdb/Action,6.5,"While keeping a low profile after his defeat by Ip Man, Cheung Tin Chi gets into trouble after getting in a fight with a powerful foreigner.",Woo-Ping Yuen,/name/nm0950759/,"Jin Zhang, Dave Bautista, Michelle Yeoh, Tony Jaa","/name/nm1018221/,/name/nm1176985/,/name/nm0000706/,/name/nm1388074/",9049,6209454
tt4073790,The Darkest Minds,2018,PG-13,104,Data/Imdb/Action,5.7,"Imprisoned by an adult world that now fears everyone under 18, a group of teens form a resistance group to fight back and reclaim control of their future.",Jennifer Yuh Nelson,/name/nm0950775/,"Amandla Stenberg, Mandy Moore, Bradley Whitford, Harris Dickinson","/name/nm3964350/,/name/nm0601553/,/name/nm0925966/,/name/nm6170168/",33168,12695691
tt0315632,Road,2002,NA,134,Data/Imdb/Thriller,5.7,"A couple decide to pick up a hitchhiker, but he ends up being a psychotic stalker who puts in them in danger.",Rajat Mukherjee,/name/nm0611548/,"Manoj Bajpayee, Vivek Oberoi, Antara Mali, Sayaji Shinde","/name/nm0048075/,/name/nm1059103/,/name/nm0539507/,/name/nm0793851/",1304,73636
tt1379222,The Double Hour,2009,Not Rated,95,Data/Imdb/Crime,6.6,A chambermaid and an ex-cop meet at a speed dating event and a romance develops. But during a romantic getaway things suddenly take a dark turn.,Giuseppe Capotondi,/name/nm3321297/,"Kseniya Rappoport, Filippo Timi, Antonia Truppo, Gaetano Bruno","/name/nm0710938/,/name/nm0863599/,/name/nm1179321/,/name/nm1614523/",4089,1510893
tt0065377,Airport,1970,G,137,Data/Imdb/Action,6.6,"A bomber on board an airplane, an airport almost closed by snow, and various personal problems of the people involved.","George Seaton, Henry Hathaway",/name/nm0780833/,"Burt Lancaster, Dean Martin, George Kennedy, Jean Seberg","/name/nm0368871/,/name/nm0000044/,/name/nm0001509/,/name/nm0001421/,/name/nm0781029/",19658,100489150
tt3200980,Where Hope Grows,2014,PG-13,95,Data/Imdb/Family,6.6,A baseball player whose professional career was cut short due to his personal problems is suddenly awakened and invigorated by a young-man with Down syndrome who works at the local grocery store.,Chris Dowling,/name/nm0235822/,"Kristoffer Polaha, David DeSanctis, McKaley Miller, Michael Grant","/name/nm1119340/,/name/nm6081713/,/name/nm3591790/,/name/nm4031759/",3412,1098544
tt3702652,The Other Side of the Door,2016,R,96,Data/Imdb/Horror,5.3,"After her young son is killed in a tragic accident, a woman learns of a ritual which will bring him back to say goodbye, but when she disobeys a sacred warning, she upsets the balance between life and death.",Johannes Roberts,/name/nm1266897/,"Sarah Wayne Callies, Jeremy Sisto, Sofia Rosinsky, Logan Creran","/name/nm0915637/,/name/nm0005438/,/name/nm5025909/,/name/nm6536293/",18527,2987063
tt0098115,Prancer,1989,G,103,Data/Imdb/Family,6.4,"A farm girl nurses a wounded reindeer she believes is one of Santa's, hoping to bring it back to health in time for Christmas. Her holiday spirit inspires those around her, something her disheartened father is having trouble understanding.",John D. Hancock,/name/nm0359386/,"Sam Elliott, Cloris Leachman, Rutanya Alda, Abe Vigoda","/name/nm0000385/,/name/nm0001458/,/name/nm0017377/,/name/nm0001820/",5887,18587135
tt0046876,Creature from the Black Lagoon,1954,G,79,Data/Imdb/Horror,6.9,A strange prehistoric beast lurks in the depths of the Amazonian jungle. A group of scientists try to capture the animal and bring it back to civilization for study.,Jack Arnold,/name/nm0000791/,"Richard Carlson, Julie Adams, Richard Denning, Antonio Moreno","/name/nm0137999/,/name/nm0011105/,/name/nm0219396/,/name/nm0603875/",31716,1300000
tt0795461,Scary Movie V,2013,PG-13,86,Data/Imdb/Horror,3.5,"A couple begin to experience some unusual activity after bringing their lost nieces and nephew home. With the help of home-surveillance cameras, they learn they're being stalked by a nefarious demon.","Malcolm D. Lee, David Zucker",/name/nm0002700/,"Simon Rex, Ashley Tisdale, Charlie Sheen, Lindsay Lohan","/name/nm0001878/,/name/nm0005350/,/name/nm0864308/,/name/nm0000221/,/name/nm0517820/",73298,32015787
tt2025526,War of the Arrows,2011,R,122,Data/Imdb/Action,7.1,A skilled Korean archer goes up against the mighty force of Manchus with the sole purpose of rescuing his kidnapped sister.,Han-min Kim,/name/nm3482943/,"Park Hae-il, Seung-ryong Ryu, Mu-Yeol Kim, Moon Chae-Won","/name/nm1310960/,/name/nm2440627/,/name/nm3673844/,/name/nm4623624/",12343,251200
tt0095956,Rambo III,1988,R,102,Data/Imdb/Action,5.8,Rambo mounts a one-man mission to rescue his friend Colonel Trautman from the clutches of the formidable invading Soviet forces in Afghanistan.,Peter MacDonald,/name/nm0003423/,"Sylvester Stallone, Richard Crenna, Marc de Jonge, Kurtwood Smith","/name/nm0000230/,/name/nm0001077/,/name/nm0209030/,/name/nm0001748/",133821,53715611
tt1279935,Date Night,2010,PG-13,88,Data/Imdb/Crime,6.3,"In New York City, a case of mistaken identity turns a bored married couple's attempt at a glamorous and romantic evening into something more thrilling and dangerous.",Shawn Levy,/name/nm0506613/,"Steve Carell, Tina Fey, Mark Wahlberg, Taraji P. Henson","/name/nm0136797/,/name/nm0275486/,/name/nm0000242/,/name/nm0378245/",165187,98711404
tt2394063,Too Late,2015,Not Rated,107,Data/Imdb/Mystery,6.7,Explores the tangled relationship between a troubled private investigator and the missing woman he's hired to help find.,Dennis Hauck,/name/nm1042822/,"Crystal Reed, Dichen Lachman, Natalie Zea, Joanna Cassidy","/name/nm3706952/,/name/nm1901842/,/name/nm0954036/,/name/nm0001026/",3716,60438
tt0307479,Solaris,2002,PG-13,99,Data/Imdb/Mystery,6.2,A troubled psychologist is sent to investigate the crew of an isolated research station orbiting a bizarre planet.,Steven Soderbergh,/name/nm0001752/,"George Clooney, Natascha McElhone, Ulrich Tukur, Viola Davis","/name/nm0000123/,/name/nm0001523/,/name/nm0876300/,/name/nm0205626/",84063,14973382
tt0072730,A Boy and His Dog,1975,R,91,Data/Imdb/Scifi,6.4,A young man and his telepathic dog wander a post-apocalyptic wasteland.,L.Q. Jones,/name/nm0428618/,"Don Johnson, Jason Robards, Susanne Benton, Tim McIntire","/name/nm0000467/,/name/nm0001673/,/name/nm0072971/,/name/nm0532838/",18228,6900000
